CustomerID,Age,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
200254,29,Self Enquiry,3,Small Business,Male,2,3,Premium,3,Married,3,0,2,1,1,Manager,21931
200255,25,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Divorced,1,0,3,1,1,Manager,19898
200256,42,Self Enquiry,1,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,0,Executive,17593
200257,40,Self Enquiry,1,Small Business,Male,2,3,Premium,3,Married,1,0,5,0,0,VP,34436
200258,51,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Divorced,2,0,4,1,0,Executive,17723
200259,30,Company Invited,1,Small Business,Male,3,4,Basic,4,Single,1,0,3,1,2,Executive,18479
200260,32,Company Invited,1,Salaried,Male,3,2,Basic,4,Divorced,2,0,2,0,1,Executive,17794
200261,38,Company Invited,3,Salaried,Male,2,4,Basic,3,Divorced,4,0,5,1,1,Manager,20249
200262,32,Self Enquiry,1,Large Business,Male,2,4,Basic,5,Single,5,0,4,0,1,Manager,17176
200263,46,Self Enquiry,3,Large Business,Female,3,5,Premium,4,Divorced,4,1,5,1,2,AVP,31872
200264,22,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Single,3,0,4,1,1,Executive,18485
200265,29,Self Enquiry,3,Small Business,Male,3,4,Premium,4,Divorced,3,0,4,0,1,Manager,21644
200266,31,Self Enquiry,1,Small Business,Male,3,4,Premium,3,Divorced,1,0,3,1,1,Manager,20582
200267,22,Company Invited,1,Salaried,Male,2,2,Basic,5,Married,2,0,5,1,1,Manager,20000
200268,45,Self Enquiry,1,Small Business,Male,3,3,Premium,3,Divorced,1,1,3,0,0,AVP,28496
200269,36,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Divorced,1,0,5,1,1,Executive,18210
200270,55,Self Enquiry,1,Small Business,Male,2,3,Premium,5,Single,1,1,2,1,0,VP,34045
200271,47,Company Invited,1,Salaried,Male,2,3,Premium,4,Divorced,2,1,3,1,0,Senior Manager,26849
200272,28,Self Enquiry,1,Small Business,Male,3,3,Basic,3,Divorced,2,0,2,1,1,Executive,17070
200273,37,Self Enquiry,3,Small Business,Male,3,3,Premium,3,Divorced,5,0,3,0,0,Manager,21502
200274,21,Self Enquiry,1,Small Business,Male,3,4,Basic,3,Single,2,0,5,1,1,Executive,18230
200275,37,Company Invited,1,Small Business,Female,1,3,Premium,3,Married,3,1,3,0,0,Senior Manager,28603
200276,35,Self Enquiry,1,Salaried,Female,3,2,Premium,4,Married,1,0,5,1,1,Senior Manager,26996
200277,38,Self Enquiry,3,Small Business,Female,2,2,Premium,5,Married,2,1,3,0,0,Manager,20605
200278,26,Company Invited,1,Salaried,Female,2,3,Basic,4,Married,2,0,5,0,1,Manager,21397
200279,50,Self Enquiry,1,Salaried,Male,3,3,Premium,4,Married,4,0,5,1,0,VP,34144
200280,53,Self Enquiry,1,Small Business,Male,2,3,Premium,3,Divorced,4,1,5,0,0,AVP,32584
200281,42,Self Enquiry,3,Salaried,Male,2,3,Basic,3,Divorced,2,0,3,1,0,Manager,19907
200282,29,Company Invited,3,Salaried,Male,2,3,Basic,3,Single,2,0,2,0,0,Manager,19554
200283,55,Self Enquiry,1,Large Business,Male,2,3,Premium,3,Divorced,4,1,2,1,1,Manager,20415
200284,26,Company Invited,1,Small Business,Male,2,3,Basic,5,Divorced,2,1,3,1,1,Manager,19741
200285,37,Self Enquiry,1,Salaried,Female,2,3,Basic,3,Single,2,0,2,1,1,Executive,17115
200286,44,Company Invited,1,Salaried,Male,2,3,Basic,3,Married,4,1,5,0,1,Executive,18161
200287,38,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,1,0,3,0,0,Manager,20745
200288,26,Self Enquiry,1,Small Business,Male,2,3,Basic,4,Married,3,1,2,1,1,Executive,17373
200289,28,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Single,2,0,4,0,1,Executive,18310
200290,49,Company Invited,1,Salaried,Female,2,3,Premium,5,Single,1,1,3,0,0,VP,33665
200291,36,Self Enquiry,1,Large Business,Male,1,3,Basic,4,Single,5,0,2,1,0,Manager,19485
200292,31,Company Invited,3,Small Business,Female,2,3,Basic,4,Married,2,0,3,0,1,Executive,17789
200293,26,Self Enquiry,3,Small Business,Male,2,4,Premium,3,Single,2,1,2,1,1,Manager,20828
200294,37,Company Invited,1,Small Business,Male,2,3,Basic,3,Divorced,2,1,2,0,0,Executive,17326
200295,42,Company Invited,3,Small Business,Female,3,3,Premium,4,Divorced,6,0,3,1,2,AVP,28525
200296,18,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,16420
200297,35,Self Enquiry,3,Small Business,Male,3,3,Premium,4,Divorced,1,0,2,1,2,Senior Manager,23020
200298,22,Company Invited,1,Salaried,Male,2,2,Basic,3,Divorced,5,0,5,0,0,Executive,18688
200299,51,Self Enquiry,1,Small Business,Male,2,5,Premium,4,Married,6,0,2,0,0,Manager,20482
200300,41,Self Enquiry,3,Salaried,Male,2,3,Premium,4,Single,2,0,3,1,0,AVP,31015
200301,18,Self Enquiry,3,Small Business,Female,3,4,Basic,3,Single,2,0,2,1,2,Executive,16200
200302,28,Self Enquiry,1,Small Business,Male,3,2,Premium,5,Single,1,0,5,0,2,Manager,20661
200303,31,Self Enquiry,3,Large Business,Male,3,2,Premium,3,Divorced,5,0,2,1,0,Manager,21929
200304,39,Self Enquiry,1,Small Business,Male,2,2,Premium,3,Married,1,0,3,1,0,Senior Manager,24613
200305,36,Company Invited,1,Salaried,Female,2,3,Basic,4,Divorced,1,0,3,0,0,Manager,20674
200306,32,Self Enquiry,3,Salaried,Male,3,4,Basic,3,Divorced,2,0,3,1,2,Manager,20484
200307,38,Self Enquiry,1,Salaried,Female,2,4,Premium,4,Divorced,4,0,3,1,0,Senior Manager,27061
200308,58,Company Invited,1,Salaried,Male,2,5,Basic,3,Married,3,1,2,1,1,Manager,20660
200309,31,Self Enquiry,1,Large Business,Male,2,3,Basic,3,Divorced,1,1,4,0,1,Executive,19821
200310,31,Self Enquiry,2,Salaried,Male,3,4,Basic,5,Divorced,4,0,3,0,1,Manager,21410
200311,45,Company Invited,1,Salaried,Male,3,3,Basic,5,Married,2,0,2,1,2,Senior Manager,20210
200312,31,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17695
200313,33,Company Invited,1,Salaried,Female,3,3,Premium,4,Divorced,7,0,3,1,2,Senior Manager,26878
200314,39,Self Enquiry,1,Small Business,Male,2,3,Premium,5,Divorced,2,1,3,1,1,AVP,32068
200315,43,Company Invited,1,Salaried,Female,2,3,Basic,3,Single,1,0,5,0,1,Executive,17455
200316,49,Self Enquiry,1,Large Business,Female,2,4,Premium,3,Single,1,1,3,1,0,AVP,28964
200317,52,Self Enquiry,1,Small Business,Male,2,3,Basic,4,Divorced,3,0,2,1,1,Manager,19941
200318,27,Self Enquiry,1,Salaried,Female,2,3,Basic,4,Single,2,1,3,0,1,Executive,17478
200319,32,Self Enquiry,3,Large Business,Female,3,4,Premium,4,Divorced,2,1,2,1,0,Manager,20228
200320,27,Self Enquiry,3,Salaried,Male,3,3,Basic,3,Single,2,1,4,1,2,Manager,20000
200321,31,Self Enquiry,3,Small Business,Male,3,3,Premium,3,Married,5,0,2,0,0,Manager,22547
200322,32,Self Enquiry,1,Small Business,Female,3,3,Premium,3,Single,1,0,3,1,2,Manager,20055
200323,30,Self Enquiry,1,Small Business,Male,2,5,Basic,3,Divorced,6,1,3,1,0,Executive,18464
200324,30,Self Enquiry,1,Small Business,Female,3,3,Premium,3,Divorced,2,0,3,0,2,Manager,20775
200325,31,Company Invited,1,Salaried,Female,2,4,Premium,3,Divorced,2,0,2,1,1,Senior Manager,23943
200326,39,Company Invited,1,Small Business,Male,2,4,Premium,3,Divorced,2,0,5,1,1,VP,34272
200327,39,Self Enquiry,3,Small Business,Female,2,3,Premium,3,Divorced,5,1,4,1,1,Manager,20238
200328,33,Company Invited,3,Small Business,Male,2,4,Basic,3,Single,4,0,3,1,1,Manager,19682
200329,47,Self Enquiry,1,Salaried,Male,2,3,Premium,3,Divorced,5,0,2,0,1,VP,33300
200330,43,Company Invited,1,Salaried,Female,2,4,Basic,3,Married,2,0,3,0,0,Manager,20257
200331,27,Company Invited,3,Small Business,Male,3,3,Premium,4,Divorced,1,1,2,0,2,Manager,21349
200332,54,Company Invited,1,Salaried,Female,2,3,Basic,3,Single,4,0,4,1,0,Manager,19869
200333,43,Self Enquiry,1,Salaried,Female,2,3,Premium,5,Divorced,1,0,5,1,0,Senior Manager,24985
200334,22,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Divorced,1,0,3,1,0,Manager,18697
200335,40,Self Enquiry,3,Small Business,Male,2,5,Premium,3,Divorced,3,1,3,1,0,Manager,22457
200336,29,Self Enquiry,1,Salaried,Male,3,5,Basic,5,Divorced,2,1,3,1,1,Executive,17119
200337,22,Self Enquiry,1,Salaried,Male,1,4,Basic,3,Single,1,0,2,1,0,Executive,16000
200338,30,Self Enquiry,3,Small Business,Female,1,4,Premium,3,Married,2,0,2,0,0,Manager,21118
200339,27,Self Enquiry,3,Small Business,Female,2,3,Premium,4,Divorced,2,0,2,0,0,Manager,21214
200340,37,Self Enquiry,1,Small Business,Male,3,3,Premium,3,Married,1,0,3,0,0,Manager,21347
200341,38,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Married,1,1,5,1,1,Senior Manager,26510
200342,31,Self Enquiry,1,Small Business,Female,2,3,Premium,3,Unmarried,2,1,4,1,1,Senior Manager,22143
200343,29,Self Enquiry,3,Small Business,Female,2,4,Premium,4,Married,2,1,5,0,1,Manager,23268
200344,35,Self Enquiry,1,Large Business,Male,3,3,Premium,4,Unmarried,1,0,3,0,0,Senior Manager,23095
200345,23,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,2,0,2,1,1,Executive,17904
200346,41,Self Enquiry,1,Small Business,Male,3,4,Premium,4,Single,7,1,3,1,0,Manager,21032
200347,47,Company Invited,3,Small Business,Male,2,3,Basic,3,Single,4,0,4,0,1,Manager,17976
200348,42,Self Enquiry,1,Salaried,Female,2,3,Premium,3,Single,3,0,3,0,0,AVP,30992
200349,29,Company Invited,3,Salaried,Male,3,3,Basic,3,Divorced,2,0,2,1,1,Manager,19649
200350,42,Self Enquiry,2,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,0,Executive,17696
200351,32,Self Enquiry,1,Small Business,Female,3,3,Basic,4,Divorced,2,0,4,0,0,Executive,17370
200352,48,Self Enquiry,3,Small Business,Female,3,3,Premium,3,Divorced,4,0,4,0,0,Senior Manager,27504
200353,37,Self Enquiry,1,Small Business,Male,2,2,Premium,5,Married,5,1,3,1,1,Manager,20974
200354,30,Company Invited,3,Large Business,Female,2,3,Basic,3,Divorced,1,1,3,1,0,Manager,19736
200355,26,Self Enquiry,3,Salaried,Male,2,3,Basic,3,Divorced,2,0,5,1,0,Manager,20296
200356,42,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Unmarried,4,0,2,0,1,Manager,21781
200357,21,Company Invited,3,Large Business,Female,2,4,Basic,4,Single,2,1,5,1,1,Executive,17174
200358,36,Company Invited,3,Small Business,Female,2,3,Premium,3,Unmarried,5,0,2,1,1,Manager,21653
200359,36,Company Invited,3,Small Business,Male,2,4,Premium,3,Divorced,5,0,2,0,1,Senior Manager,24699
200360,57,Self Enquiry,1,Small Business,Male,2,3,Premium,3,Divorced,3,0,3,1,1,Manager,21755
200361,40,Self Enquiry,1,Salaried,Female,2,2,Basic,3,Divorced,4,1,3,0,1,Executive,17213
200362,21,Company Invited,3,Small Business,Male,2,3,Basic,3,Single,2,0,4,0,0,Executive,17610
200363,33,Self Enquiry,3,Small Business,Female,2,3,Basic,3,Single,2,1,2,1,0,Executive,17851
200364,30,Self Enquiry,1,Small Business,Female,3,3,Basic,5,Divorced,7,0,2,1,1,Executive,18452
200365,46,Company Invited,1,Small Business,Female,1,3,Premium,3,Divorced,3,0,5,0,0,Manager,20258
200366,41,Company Invited,3,Small Business,Male,2,3,Premium,4,Unmarried,2,0,3,1,0,Manager,24355
200367,50,Self Enquiry,1,Large Business,Male,3,4,Premium,3,Unmarried,7,0,5,0,2,Senior Manager,25496
200368,40,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Divorced,3,1,3,1,1,Manager,21380
200369,31,Self Enquiry,1,Salaried,Male,2,4,Basic,4,Single,1,1,3,1,0,Executive,17657
200370,21,Self Enquiry,3,Salaried,Female,2,2,Basic,4,Single,2,0,5,0,1,Executive,17716
200371,29,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17201
200372,35,Self Enquiry,1,Salaried,Male,3,4,Basic,4,Unmarried,1,0,2,1,2,Manager,21540
200373,30,Self Enquiry,1,Small Business,Male,2,3,Basic,4,Married,2,0,3,0,0,Executive,16000
200374,28,Self Enquiry,3,Salaried,Male,3,3,Basic,3,Single,2,0,3,1,0,Manager,20253
200375,49,Self Enquiry,1,Salaried,Male,2,4,Premium,3,Unmarried,1,0,2,1,1,Senior Manager,25965
200376,51,Self Enquiry,3,Salaried,Female,2,3,Basic,3,Divorced,5,0,3,0,1,Manager,19936
200377,36,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Divorced,5,0,5,1,0,Executive,17543
200378,34,Company Invited,3,Small Business,Male,3,2,Premium,3,Single,1,1,2,1,2,Manager,20304
200379,55,Self Enquiry,1,Salaried,Female,3,3,Premium,3,Single,3,1,5,0,1,AVP,31659
200380,24,Self Enquiry,3,Small Business,Female,3,3,Premium,3,Married,2,1,2,0,2,Manager,20000
200381,30,Self Enquiry,3,Large Business,Male,3,3,Basic,4,Divorced,2,0,3,1,2,Executive,17476
200382,26,Company Invited,1,Large Business,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,18102
200383,22,Self Enquiry,1,Small Business,Female,2,3,Basic,4,Divorced,2,0,2,1,0,Executive,17244
200384,36,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Divorced,2,0,2,1,0,Senior Manager,22596
200385,30,Company Invited,1,Large Business,Male,2,3,Basic,3,Single,19,1,4,1,1,Executive,17285
200386,37,Self Enquiry,1,Salaried,Female,3,3,Basic,5,Married,2,0,4,1,0,Executive,18034
200387,40,Self Enquiry,3,Small Business,Female,2,3,Premium,4,Married,1,0,2,0,1,Manager,20715
200388,42,Self Enquiry,1,Salaried,Female,3,3,Basic,5,Married,4,0,3,1,1,Executive,17576
200389,22,Self Enquiry,1,Salaried,Male,2,3,Basic,4,Single,3,1,5,0,1,Manager,20000
200390,43,Self Enquiry,1,Salaried,Male,2,4,Premium,4,Married,2,0,3,0,1,AVP,29336
200391,30,Self Enquiry,1,Small Business,Female,3,4,Basic,3,Divorced,7,0,5,1,0,Manager,18448
200392,54,Self Enquiry,1,Small Business,Male,2,3,Premium,5,Divorced,5,0,4,1,0,VP,34406
200393,34,Company Invited,3,Small Business,Female,3,3,Premium,3,Divorced,1,0,2,1,0,Manager,21538
200394,31,Self Enquiry,1,Small Business,Female,2,3,Premium,5,Divorced,2,0,2,1,0,Manager,20000
200395,43,Company Invited,1,Small Business,Male,3,3,Basic,3,Divorced,1,0,4,0,2,Executive,17258
200396,43,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Married,5,1,2,0,0,Manager,19522
200397,25,Self Enquiry,3,Salaried,Female,2,4,Basic,3,Single,2,1,2,0,1,Manager,19487
200398,37,Company Invited,1,Small Business,Female,3,3,Premium,3,Divorced,4,1,3,1,1,Manager,20000
200399,31,Self Enquiry,1,Salaried,Male,3,4,Basic,5,Divorced,2,0,4,0,0,Executive,17218
200400,39,Company Invited,1,Salaried,Male,2,3,Premium,3,Married,2,1,3,0,1,VP,34197
200401,56,Company Invited,3,Salaried,Female,2,2,Premium,5,Divorced,1,0,3,1,0,AVP,28212
200402,30,Self Enquiry,3,Large Business,Female,2,3,Premium,3,Unmarried,1,0,2,1,0,Manager,21577
200403,41,Self Enquiry,3,Small Business,Male,2,2,Premium,5,Divorced,2,0,3,1,1,Senior Manager,23392
200404,28,Self Enquiry,1,Small Business,Male,3,3,Basic,5,Married,2,0,2,0,0,Manager,19558
200405,30,Self Enquiry,1,Small Business,Male,3,3,Basic,5,Divorced,6,0,5,1,1,Executive,16000
200406,52,Self Enquiry,1,Small Business,Male,2,4,Premium,3,Divorced,3,1,2,0,0,Senior Manager,22969
200407,45,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Divorced,4,0,5,1,0,Executive,17654
200408,52,Self Enquiry,1,Salaried,Female,1,3,Premium,3,Divorced,3,0,5,1,0,AVP,31555
200409,42,Company Invited,1,Salaried,Female,3,3,Basic,3,Married,3,0,3,1,2,Manager,19556
200410,30,Self Enquiry,1,Salaried,Female,2,5,Basic,3,Single,3,0,2,0,1,Manager,21091
200411,60,Self Enquiry,1,Salaried,Female,2,3,Premium,5,Divorced,6,0,5,0,0,VP,34566
200412,46,Self Enquiry,1,Small Business,Female,2,3,Basic,3,Married,3,0,5,0,0,Manager,19810
200413,42,Company Invited,1,Large Business,Female,2,4,Basic,3,Divorced,1,0,3,0,0,Manager,19523
200414,24,Self Enquiry,3,Large Business,Female,3,3,Basic,4,Single,2,1,4,1,2,Executive,18202
200415,34,Company Invited,3,Small Business,Female,2,5,Basic,3,Married,1,0,4,1,1,Executive,17351
200416,38,Company Invited,1,Salaried,Male,2,3,Basic,3,Divorced,2,1,5,1,1,Executive,16702
200417,40,Self Enquiry,3,Salaried,Female,3,3,Premium,3,Divorced,1,0,3,0,0,VP,33041
200418,26,Self Enquiry,1,Salaried,Female,2,3,Basic,3,Married,2,0,3,1,1,Executive,17886
200419,30,Company Invited,1,Salaried,Male,2,3,Basic,3,Divorced,5,0,3,0,1,Executive,17097
200420,29,Self Enquiry,1,Small Business,Male,3,4,Premium,3,Divorced,2,0,2,1,2,Senior Manager,26935
200421,29,Self Enquiry,1,Large Business,Female,3,4,Basic,4,Divorced,6,0,3,0,2,Executive,17546
200422,19,Self Enquiry,2,Large Business,Male,2,4,Basic,3,Single,2,0,3,1,1,Executive,17564
200423,30,Company Invited,3,Salaried,Female,3,3,Premium,5,Divorced,1,0,2,1,0,Senior Manager,23412
200424,57,Self Enquiry,3,Small Business,Male,2,4,Premium,3,Married,4,0,3,0,0,AVP,29118
200425,50,Self Enquiry,1,Salaried,Male,2,4,Premium,3,Divorced,1,0,5,1,1,AVP,32046
200426,30,Company Invited,1,Small Business,Female,2,3,Basic,3,Single,1,0,4,1,0,Executive,17564
200427,60,Company Invited,3,Small Business,Female,3,4,Premium,5,Divorced,5,0,2,1,0,Senior Manager,25266
200428,47,Self Enquiry,1,Small Business,Female,3,3,Premium,3,Married,6,0,2,0,1,Manager,20070
200429,46,Self Enquiry,1,Salaried,Male,2,3,Premium,3,Divorced,7,0,5,0,0,AVP,32861
200430,35,Self Enquiry,1,Salaried,Male,2,5,Basic,3,Single,1,0,4,1,0,Executive,16000
200431,22,Self Enquiry,1,Salaried,Female,2,3,Basic,3,Single,1,0,2,1,0,Manager,20000
200432,34,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Married,4,0,5,1,0,Executive,17768
200433,46,Self Enquiry,3,Small Business,Female,3,4,Premium,3,Divorced,3,1,2,1,1,Senior Manager,24071
200434,31,Self Enquiry,1,Salaried,Male,2,3,Premium,4,Married,2,0,3,1,1,Senior Manager,25648
200435,33,Self Enquiry,1,Small Business,Male,2,3,Premium,3,Divorced,1,1,5,0,0,Senior Manager,28610
200436,30,Self Enquiry,1,Small Business,Male,2,5,Basic,3,Married,1,0,5,0,0,Executive,18408
200437,30,Self Enquiry,3,Small Business,Male,2,3,Basic,4,Single,1,0,2,1,0,Executive,17983
200438,35,Self Enquiry,1,Salaried,Male,3,3,Premium,3,Divorced,5,1,2,0,1,Senior Manager,22632
200439,31,Company Invited,1,Salaried,Male,3,3,Premium,3,Divorced,4,0,3,1,0,Senior Manager,24824
200440,34,Company Invited,2,Salaried,Female,2,3,Premium,5,Married,1,1,3,1,0,Senior Manager,24950
200441,42,Company Invited,1,Salaried,Male,3,3,Basic,3,Divorced,5,0,3,1,0,Executive,17093
200442,36,Company Invited,3,Small Business,Male,2,3,Premium,3,Unmarried,2,0,2,1,1,Senior Manager,24980
200443,36,Company Invited,1,Large Business,Male,2,4,Basic,3,Single,6,0,5,1,0,Executive,16000
200444,30,Self Enquiry,3,Small Business,Female,2,3,Premium,3,Divorced,3,0,5,1,0,Manager,20000
200445,55,Self Enquiry,3,Salaried,Female,2,3,Premium,4,Single,4,0,2,0,1,AVP,31835
200446,41,Company Invited,3,Salaried,Male,2,3,Basic,3,Single,1,0,2,0,1,Manager,21230
200447,35,Self Enquiry,3,Small Business,Male,2,3,Basic,3,Divorced,1,0,3,1,0,Manager,19717
200448,40,Self Enquiry,1,Salaried,Female,3,3,Premium,3,Unmarried,1,0,5,1,2,AVP,28237
200449,22,Company Invited,1,Salaried,Female,2,3,Basic,3,Divorced,2,0,2,0,0,Executive,16000
200450,31,Self Enquiry,3,Salaried,Male,3,3,Basic,3,Unmarried,5,1,5,1,1,Manager,21582
200451,42,Self Enquiry,1,Small Business,Male,2,3,Premium,5,Divorced,2,1,2,1,1,Senior Manager,22406
200452,45,Self Enquiry,3,Salaried,Male,3,3,Basic,4,Divorced,1,0,5,1,0,Manager,19805
200453,26,Company Invited,2,Salaried,Female,2,3,Basic,3,Married,1,1,5,0,1,Executive,17741
200454,29,Self Enquiry,1,Large Business,Male,2,3,Premium,3,Married,5,0,5,0,0,Manager,20000
200455,33,Self Enquiry,1,Small Business,Female,3,2,Premium,3,Married,5,0,2,0,2,AVP,31184
200456,31,Self Enquiry,3,Salaried,Male,2,4,Premium,3,Married,1,0,3,1,0,Senior Manager,26557
200457,18,Company Invited,3,Small Business,Male,3,3,Basic,4,Single,2,1,4,1,2,Executive,16878
200458,40,Company Invited,3,Salaried,Male,2,5,Premium,5,Married,4,0,5,1,0,Senior Manager,25932
200459,41,Company Invited,1,Salaried,Female,3,4,Basic,3,Unmarried,3,1,2,0,0,Manager,21811
200460,26,Self Enquiry,3,Small Business,Male,2,3,Premium,3,Married,6,0,5,1,0,Manager,20000
200461,35,Self Enquiry,3,Small Business,Female,3,3,Basic,3,Single,2,0,4,0,2,Manager,19859
200462,34,Self Enquiry,3,Salaried,Male,3,2,Basic,3,Single,2,0,3,1,0,Manager,20337
200463,26,Self Enquiry,1,Large Business,Male,3,5,Basic,3,Single,2,1,3,1,2,Executive,17340
200464,37,Self Enquiry,1,Large Business,Female,2,3,Premium,3,Unmarried,5,0,5,1,1,Senior Manager,22491
200465,46,Company Invited,1,Small Business,Female,2,3,Premium,3,Divorced,6,0,3,1,0,Senior Manager,25527
200466,41,Self Enquiry,3,Salaried,Female,3,3,Premium,5,Divorced,1,0,5,1,1,AVP,31595
200467,37,Company Invited,3,Small Business,Male,3,3,Premium,4,Married,2,0,2,1,0,Senior Manager,23834
200468,52,Self Enquiry,1,Large Business,Male,3,3,Premium,5,Married,4,1,4,1,2,Manager,20577
200469,32,Company Invited,3,Salaried,Male,2,2,Basic,3,Divorced,1,0,3,1,1,Manager,19707
200470,24,Company Invited,3,Small Business,Male,2,3,Basic,3,Divorced,1,0,4,0,1,Executive,17400
200471,38,Self Enquiry,1,Small Business,Female,3,3,Premium,3,Divorced,4,0,3,1,2,Manager,24824
200472,37,Self Enquiry,1,Salaried,Female,3,3,Basic,4,Divorced,7,0,2,1,1,Manager,21447
200473,49,Self Enquiry,1,Salaried,Male,2,4,Premium,3,Married,2,1,3,0,1,VP,34502
200474,24,Self Enquiry,1,Small Business,Male,2,2,Basic,3,Divorced,2,1,4,0,1,Executive,17725
200475,26,Self Enquiry,3,Small Business,Male,3,3,Premium,4,Divorced,2,0,3,1,0,Manager,21272
200476,24,Self Enquiry,1,Salaried,Male,3,4,Basic,4,Divorced,2,0,3,1,1,Executive,17127
200477,50,Company Invited,2,Small Business,Male,2,3,Premium,4,Divorced,2,0,2,1,0,VP,33200
200478,25,Self Enquiry,3,Small Business,Male,2,3,Basic,3,Divorced,2,0,3,1,0,Executive,17096
200479,24,Company Invited,1,Salaried,Female,2,3,Basic,3,Divorced,2,1,4,0,0,Executive,17886
200480,30,Company Invited,3,Salaried,Male,3,4,Basic,5,Divorced,2,0,5,1,0,Executive,17033
200481,22,Self Enquiry,1,Salaried,Male,2,4,Basic,3,Divorced,2,1,2,0,0,Executive,18622
200482,31,Self Enquiry,3,Small Business,Male,2,3,Premium,5,Married,3,0,2,0,0,Manager,20000
200483,24,Self Enquiry,1,Salaried,Male,2,4,Basic,3,Single,5,0,2,0,1,Manager,18681
200484,31,Self Enquiry,3,Small Business,Male,3,2,Premium,3,Married,5,0,5,1,2,Manager,20460
200485,27,Self Enquiry,1,Small Business,Female,3,4,Basic,3,Married,1,0,2,1,1,Executive,17187
200486,37,Self Enquiry,3,Small Business,Male,3,3,Premium,3,Divorced,5,1,3,0,1,Manager,24602
200487,20,Self Enquiry,1,Salaried,Female,2,4,Basic,4,Single,2,0,4,1,0,Executive,17836
200488,24,Self Enquiry,1,Salaried,Female,2,3,Basic,3,Divorced,2,0,2,1,0,Manager,20000
200489,43,Self Enquiry,1,Salaried,Male,2,4,Premium,3,Married,5,1,3,1,0,AVP,31627
